date,sender,content,image
2020-04-22 10:06:35+00:00,-1001102021238,N/A,scraped_images\photo_2024-10-12_18-18-18.jpg
2020-04-21 18:28:15+00:00,-1001102021238,"ሐሙስ ዕለት የኮሮናቫይረስ ክትባት ሙከራ በሰዎች ላይ ይጀመራል

የዩናይትድ ኪንግደም የጤና ሚኒስትሩ ማት ሃንኮክ ዛሬ አመሻሽ ላይ በሰጡት መግለጫ ላይ ለኮሮናቫይረስ የተዘጋጀው ክትባት በዚህ ሳምንት ሐሙስ እለት በሰው ላይ ሙከራ ይካሄድበታል ሲሉ አሳወቁ።

ሚኒስትሩ ጨምረውም መንግሥታቸው ለበሽታው ክትባት ለመስራት በሚያስችሉ ጥረቶች ላይ የሚችለውን ሁሉ ነገር እንደሚያደርግ በእርግጠኝነት ተናግረዋል።

አክለውም ዩናይትድ ኪንግደም ለወረርሽኙ ክትባት ለማግኘት በሚደረጉ ምርምሮች ላይ “ከየትኛውም አገር ክትባት በላይ ከፍተኛ ገንዘብ” መድባ እየሰራች መሆኑን አመልክተዋል።

በዚህ መስክም ሚኒስትሩ ኦክስፎርድን ዩኒቨርስቲንና የለንደኑን ኢምፔሪኣል ኮሌጅን ጠቅሰው “ሁለቱም ፈጣን ውጤትን እያሳዩ ያሉ ተስፋ ሰጪ” ሥራዎችን እያከናወኑ መሆናቸውን ተናግረዋል።

ማት ሃንኮክ አክለውም መንግሥታቸው የኦክስፎርድ ዩኒቨርስቲ ቡድን ለሚያካሂደው የክትባት ሙከራ 20 ሚሊዮን ፓውንድ የሚሰጥ ሲሆን፤ ሙከራውም በመጪው ሐሙስ በሰዎች ላይ እንደሚጀመር ገልጸዋል።
(BBC)",N/A
2020-04-21 10:23:08+00:00,-1001102021238,N/A,scraped_images\photo_2024-10-12_18-18-20.jpg
2020-04-19 13:01:50+00:00,-1001102021238,N/A,scraped_images\photo_2024-10-12_18-18-22.jpg
2020-04-19 06:27:35+00:00,-1001102021238,"Happy Easter May you all have a glorious and blessed Easter as Jesus Christ our Saviour has risen. Happy Easter to you all Doctors Ethiopia Families.

መልካም የ ፋሲካ በዓል ይሁንላቹ❤
በተቻለ መጠን ሚመገቡበትን ምግብ በደንብ  አብስለዉ ይመገቡ።

👇👇👇🍬🍬🍬👇👇
https://t.me/joinchat/AAAAAEGvgnYXOueEE2wSKg",scraped_images\photo_2024-10-12_18-18-23.jpg
2020-04-18 11:00:19+00:00,-1001102021238,N/A,scraped_images\photo_2024-10-12_18-18-25.jpg
2020-04-15 09:08:12+00:00,-1001102021238,N/A,scraped_images\photo_2024-10-12_18-18-26.jpg
2020-04-14 10:00:49+00:00,-1001102021238,"በቤት ውስጥ በ ቀላሉ የ ፊት መሸፈኛ ጭምብል (Mask) መስራት እንደሚችሉ በዚህ አጭር ቪዲዮ ይመልከቱ 😷😷

ዶክተርስ ኢትዮጵያ 
መባ ኢንተርቴይመንት",N/A
2020-04-14 09:48:50+00:00,-1001102021238,"በኢትዮጵያ ተጨማሪ 8 ሰዎች የኮሮና ቫይረስ ተገኘባቸው

አዲስ አበባ፣ ሚያዚያ 6፣ 2012 (ኤፍ.ቢ.ሲ) በኢትዮጵያ ተጨማሪ ስምንት ሰዎች የኮሮና ቫይረስ እንደተገኘባቸው የኢፌዴሪ የጤና ሚኒስቴር አስታወቀ።

ሚኒስቴሩ በሰጠው መግለጫ ባለፉት 24 ሰዓታት 447 ሰዎች የላቦራቶሪ ምርመራ ተደርጎላቸው በስምንቱ ሰዎች ላይ ቫይረሱ ተገኝቷል።

ይህንንም ተከትሎ በሀገሪቱ ቫይረሱ የተገኘባቸው ሰዎች ቁጥር 82 መድረሱን ነው ሚኒስቴሩ ያስታወቀው።",N/A
2020-04-13 14:33:29+00:00,-1001102021238,N/A,scraped_images\photo_2024-10-12_18-18-28.jpg
2020-04-12 14:22:23+00:00,-1001102021238,"Confirmed case : 71
stay safe!!",scraped_images\photo_2024-10-12_18-18-30.jpg
2020-04-11 06:23:14+00:00,-1001102021238,"መከከለኛ ምልክት ከታየብኝ ምን ላድርግ?

መካከለኛ የበሽታው ምልክት የታየባቸው ሰዎች ቢያንስ ለአንድ ሳምንት ቤታቸው ውስጥ እንዲቆዩ ይመከራሉ። በርካታ ሃገራት መለስ ያለ ምልክት ያሳዩ ሰዎች ራሳቸውን እንዲያገሉ ነው የሚያደርጉት እንጂ የሚሰጣቸው ለየት ያለ ሕክምና የለም።
የዓለም ጤና ድርጅትም ቢሆን ሰዎች ራሳቸውን እንዲያገሉ ነው የሚመክረው።
ሰዎች ቴርሞሜትር የተሰኘውን መሣሪያ በመጠቀም የሙቀት ልኬታቸውን ማወቅ ይችላሉ። የሰውነት ሙቀታቸው ከ37.8 በላይ የሆኑ ሰዎች ሕክምና እንዲያገኙ ይመከራሉ።",N/A
2020-04-10 16:24:40+00:00,-1001102021238,"ፅኑ ሕሙማን ክፍል ውስጥ ምን አለ?

አይሲዩ የሚል ሙያዊ ስያሜ የተሰጠው የፅኑ ሕሙማን ክፍል በጣም ለታመሙ ሰዎች የተዘጋጀ ሥፍራ ነው።
እዚህ ክፍል የሚገቡ ሰዎች ለመተንፈስ እንዲረዳቸው ኦክሲጅን ይሰጣቸዋል። ቬንቲሌሽን የተሰኘው ቁስ የሚገጠመው በጣም ለታመሙ ሰዎች ብቻ ነው። መሣሪያው በርከት ያለ ኦክሲጅን ለታማሚው ያቀርባል።",N/A
2020-04-10 07:20:57+00:00,-1001102021238,"የ ኮሮና ቫይረስ ልዩ ምልክቶች 

የኮሮናቫይረስ ሁለት ዋነኛ ምልክቶች ከፍተኛ ትኩሳትና ደረቅ ሳል ናቸው። በአንዳንድ ታማሚዎች ላይ እነዚህ ምልክቶች ወደ ትንፋሽ ማጠር ይወስዳሉ። ደረቅ ሳል ሲባል በጣም ጠንካራ የሆነ አንዳንድ ጊዜ ለአንድ ሰዓት የሚቆይ ነው። 

ከዚህ በፊት ደረቅ ሳል ካለብዎ የኮሮናቫይረስ ሳል በጣም ለየት ያለና ከባድ መሆኑን ማስተዋል ይችላሉ።
ከፍተኛ ትኩሳት የሚባለው ደግሞ የሰውነት ሙቀት መጠን ከ37.8 ዲግሪ ሴልሲየስ ሲልቅ ነው። ይህ ትኩሳት ሰውነት እንዲግል ወይም ደግሞ ከፍተኛ ብርድና መንቀጥቀጥ እንዲሰማን ያደርጋል።

ከእነዚህ ሁለቱ ዋነኛ ስሜቶች ባለፈ ራስ ምታትና ተቅማጥ አንዳንድ የበሽታው ታማሚዎች ያሳይዋቸው ምልክቶች ናቸው። የማሽተትና የመቅመስ አቅም ማጣትም ምልክቶች ሆነው ተመዝግበዋል።

ምልክቶቹ ቫይረስ ሰውነት ውስጥ በገባ በአምስት ቀናት ሊታዩ ይችላሉ። የዓለም ጤና ድርጅት ዘገባ ምልክቶቹ እስከ 14 ቀናት ድረስ ሳይታዩ ሊቆዩ እንደሚችሉ ያስረዳል።",N/A
2020-04-10 07:13:54+00:00,-1001102021238,N/A,scraped_images\photo_2024-10-12_18-18-32.jpg
2020-04-09 10:43:07+00:00,-1001102021238,N/A,scraped_images\photo_2024-10-12_18-18-35.jpg
2020-04-05 18:14:31+00:00,-1001102021238,N/A,scraped_images\photo_2024-10-12_18-18-37.jpg
2020-04-05 18:14:22+00:00,-1001102021238,N/A,scraped_images\photo_2024-10-12_18-18-38.jpg
2020-04-05 10:31:18+00:00,-1001102021238,Confirmed case : 43,scraped_images\photo_2024-10-12_18-18-39.jpg
2020-04-04 09:46:50+00:00,-1001102021238,"የኮሮናቫይረስ ከተከሰተ ጊዜ ጀምሮ ሳይንቲስቶች ለቫይረሱ ከትባት ወይም መድሃኒት ለመቀመም ብዙ ጥረቶችን አድርገዋል። ነገር ግን እስካሁን አንዱም አልተሳካም። አሁን በቻይናና በአሜሪካ ሙከራዎች በፍጥነት እየተከናወኑ ነው። አሜሪካ በሰው ላይ ሙከራ የጀመረች ሲሆን የቻይና የሙለከራ ውጤትም በቀጣይ ሳምንት ይፋ ይደረጋል ተብሎ ይጠበቃል::

#covid updates 
Doctors Ethiopia 
Source : BBC",N/A
2020-04-02 13:54:31+00:00,-1001102021238,"🇺🇸 United States 
February 21, 2020 - 16 cases 
March 31, 2020 - 188,280 cases

 🇮🇹 Italy
February 21, 2020 - 21 cases
March 31, 2020 - 105,792 cases

 🇪🇸 Spain 
February 27 2020 - 25 cases
March 31, 2020 - 95,923 cases

 🇩🇪 Germany
February 25, 2020 - 18 cases 
March 31, 2020 - 71,808 cases

 🇫🇷 France 
February 26, 2020 - 18 cases
March 31, 2020 - 52,128 cases

 🇮🇷 Iran
February 19, 2020 - 5 cases 
March 31, 2020 - 44,605 cases

🇿🇦 South Africa
March 01, 2020 - 1 case 
March 31, 2020 - 1,353 cases

ይሄን ይመስል ነበር የ አብዛኞቹ ሀገራቶች መነሻ እባኮን አሁንም ቢሆን ጥንቃቄ  ማድረጎን አይዘንጉ!",N/A
2020-04-02 13:42:06+00:00,-1001102021238,"Confirmed case: 25
3 ሰዎች ከህመሙ አገግመዋል!!",scraped_images\photo_2024-10-12_18-18-40.jpg
2020-03-31 18:15:58+00:00,-1001102021238,"confirmed case : 26 
+1
#stay safe!",scraped_images\photo_2024-10-12_18-18-41.jpg
2020-03-31 14:44:53+00:00,-1001102021238,N/A,scraped_images\photo_2024-10-12_18-18-42.jpg
2020-03-31 09:41:37+00:00,-1001102021238,N/A,scraped_images\photo_2024-10-12_18-18-44.jpg
2020-03-30 11:40:39+00:00,-1001102021238,"confirmed case 23
ከቀን ወደ ቀን እየጨመረ ይገኛል!

እባኮ ሁሌ እንደምንለው አስቸኮይ ሁኔታዎች ከልተፈጠሩ በቀር ከቤት አይውጡ🚫
ሰው ሞተ ሲባል ሳይሆን ጥንቃቄ ሚጀመረው አሁን ነዉ የሌሎች ሀገራት ታሪክ እንዳይደገም!!!

 እግዚአብሔር ኢትዮጵያን ይጠብቅ❤

እርሶም የግሎን ሃላፊነት ይወጡ!!",scraped_images\photo_2024-10-12_18-18-45.jpg
2020-03-30 11:30:14+00:00,-1001102021238,N/A,N/A
2020-03-29 16:57:16+00:00,-1001102021238,"Confirmed case : 21
ያስተዉሉ ከ ቀን ወደ ቀን እየጨመረ ነዉ ፍርሃት ሳይሆን ተገቢዉን ጥንቃቄ ማረግ ብቻ ነዉ!!",scraped_images\photo_2024-10-12_18-18-47.jpg
2020-03-29 09:58:03+00:00,-1001102021238,"Confirmed case : 19

እባኮን ከቤት አይውጡ !
ሰዉ በተሰበሰበበት ቦታ አይገኙ!
#stay safe !",scraped_images\photo_2024-10-12_18-18-48.jpg
2020-03-29 08:14:52+00:00,-1001102021238,"ከኮሮና ቫይረስ ነፃ መሆንዋን ምን ያክል እርግጠኛኖት? ተከታታይ መሰረታዊ ጥያቄዎች በመጠየቅ ! ኳልኩሌት አድርጎ ያሉበት ደረጃ ለማወቅ ሊንኩን በመክፈት የሚሎትን በአግባቡ Yes or No ይበሉና ውጤቶን ይወቁ::

Check it now👇 

http://covid19.kpolom.com/",N/A
2020-03-29 04:27:12+00:00,-1001102021238,"ዉድ የ ዶክተርስ ኢትዮጵያ ቤተሰቦች ስለ ኮቪድ19 ሙሉ መረጃ እና አንዳንድ አውነቶች እና የ ሀሰት ወሬዎችን እላይ ባለው ሊንክ በመግባት ይመልከቱ!!
ክፍል 2 ፕሮግራማችንን ማክሰኞ እለት ይጠብቁን!!",N/A
2020-03-29 04:22:48+00:00,-1001102021238,"part one //  ክፍል 1

Watch ""Doctors Ethiopia : #Covid19 #Corona virus አዲሰ ስለተገኘው መድሃኒት // ስለ ኮቪድ19 እውነታዎች እና ውሸቶች // መባ ኢንተርቴመንት"" on YouTube
https://youtu.be/W_qgE46oXGc",N/A
2020-03-28 11:47:29+00:00,-1001102021238,N/A,scraped_images\photo_2024-10-12_18-18-49.jpg
2020-03-27 09:34:44+00:00,-1001102021238,confirmed case 16,scraped_images\photo_2024-10-12_18-18-51.jpg
2020-03-27 09:34:44+00:00,-1001102021238,N/A,scraped_images\photo_2024-10-12_18-18-51 (1).jpg
2020-03-27 08:59:14+00:00,-1001102021238,"በአዳማ ከተማ አንድ በኮሮና ቫይረስ የተያዘ ሰው ተገኘ

አዲስ አበባ፣ መጋቢት 18፣ 2012 (ኤፍ.ቢ.ሲ) በኦሮሚያ ክልል አዳማ ከተማ አንድ በኮሮና ቫይረስ የተያዘ ሰው መገኘቱን በክልሉ የኮሮና ቫይረስን ለመከላከል የተቋቋመው ግብረ ሃይል ገለጸ፡፡

ከግለሰቡ ጋር ንክኪ የነበራቸው 24 ሰዎች ተለይተዋልም ነው የተባለው።

ግብረ ሃይሉ በህብረተሰቡና በተቋማት የሚታየው ቸልተኝነት አሁንም አሳሳቢ ነው ብሏል።

በትዕግስት አብርሃም

Source: Fana Tv",N/A
2020-03-26 11:49:21+00:00,-1001102021238,N/A,scraped_images\photo_2024-10-12_18-18-52.jpg
2020-03-26 06:58:43+00:00,-1001102021238,"Use this link to get updated information about corona virus here in Ethiopia and the world!
👇👇👇👇👇👇👇👇👇👇👇👇👇
http://www.etwisdom.gov.et/covid-19

እባኮን እራሶን እና ቤተሰቦን ከዚህ ቫይረስ ይጠብቁ ሰው ሞተ ሲባል አደለም ጥንቃቄ ማረግ ሚጀመረዉ ጊዜው አሁን ነው!!

አይጨባበጡ
ባልታጠበ እጅ ፊቶን አይንኩ 
ብዙ ሰዉ በተሰበሰበበት ቦታ አይገኙ 
ቶሎ ቶሎ ይታጠቡ 

መጠንቀቅ ሞኝነት አደለም!  አሁንም ያስተዉሉ ይህ ቫይረስ ኢትዮጵያ ውስጥ ከተስፋፋ ለማቆም ይከብዳል::

ከታዘብነዉ ነገር ውስጥ አብዛኛው ሰዉ ከ ጤና ቢሮ ሚወጣውን መረጃ አየተገበረ አደለም አሁንም ቢሆን ብዙ ሰዉ ተሰብስቦ አብሮ ይሆናል ሲጨባበጥ ይታያል ትምህርት ቢዘጋም ተማሪዎች በተለያየ የመጫወቻ ስፍራዎች (GameZone) ተሰብስበዉ ይታያል እባኮን ለ ሁሉም ጊዜ አለው አሁን እቤት በመቀመጥ እና አስፈላጊውን ጥንቃቄ በመውሰድ እራሶንና ቤተሰቦን ይጠብቁ!!

ኮሮና ቀልድ አደለም!
Doctors Ethiopia ©
Meba Entertainment ©",N/A
2020-03-24 09:39:17+00:00,-1001102021238,"#corona virus update 
Current confirmed case in Ethiopia 12",N/A
2020-03-24 05:49:28+00:00,-1001102021238,N/A,N/A
2020-03-24 05:49:01+00:00,-1001102021238,"ይሄንን ፎቶ ሼር በማረግ ኮሮና ቫይረስ ሊተላለፍባቸው ከሚችልበት መንገድ ከሆነዉ ንክኪ  ራሳችንን እንጠብቅ

የዶክተርስ ኢትዮጵያ ቤተሰቦች ይህንን ፎቶ ፕሮፋይል ፒክተር በማረግ ለብዙዎች እንድረስ

Let us create awareness by making this picture your profile picture and #Dont_shake your story.

Doctors Ethiopia 
MEBA ENTERTAINMENT 
COMING SOON with Entertaining programs.",scraped_images\photo_2024-10-12_18-18-53.jpg
2020-03-23 12:26:00+00:00,-1001102021238,"ማህበራዊ መራራቅ እጅግ አስፈላጊ ነው

የኮሮና ቫይረስን [ኮቪድ-19] መግታት ቀላል ነው፦

- የእጅዎን ንፅህና በአግባቡ ይጠብቁ
- ሰዎች በተሰበሰቡበት አይሂዱ
- ማህበራዊ ርቀትዎን ይጠብቁ
- በተጨናነቁ የትራንስፖርት አመራጮችን አይጠቀሙ
- የጤና ባለሞያዎችን ምክር ያዳምጡ
- የጤና ሚኒስቴር መምሪያዎችን ይተግብሩ
- ስለ ኮቪድ ትክክለኛ መረጃ ከWHO፣ ከጤና ሚኒስቴር እና ከህበረተሰብ ጤና ኢንስቲትዩት ብቻ ያግኙ!
#DOCTORSETHIOPIA 
#coronavirus tips",scraped_images\photo_2024-10-12_18-18-54.jpg
2020-03-22 09:44:30+00:00,-1001102021238,"የአፍሪካ የኬዝ ቁጥር አጨማመር ልክ አውሮፓ ላይ እንደጨመረው ይመስላል፤ጥንቃቄዎችን በአግባቡ የማንተገብር ከሆነ እኛም የእነሱ እጣፈንታ ይደርሰናል።
ሁሌም ጥንቃቄ ይቅደም
#DOCTORSETHIOPIA 
#coronavirus tips",scraped_images\photo_2024-10-12_18-18-55.jpg
2020-03-22 07:52:59+00:00,-1001102021238,"በኢትዮጵያ የኮሮና ቫይረስ ተጠቂዎች ቁጥር 11 ደረሰ!

- አንደኛው ታማሚ የ28 ዓመት ወጣት ኢትዮጵያዊ ሲሆን በሽታውን ሪፖርት ወዳደረጉ ሀገራት ቤልጂየም እና ኔዘርላንድ ተጉዞ የነበረና መጋቢት 5/2012 ዓ/ም ከቤልጂየም ወደ ኢትዮጵያ የገባ ነው።

- ሁለተኛው ግለሰብ የ34 ዓመት ኢትዮጵያዊ ሲሆን መጋቢት 10/2012 ዓ/ም ከዱባይ ወደ ኢትዮጵያ ሲገባ በቦሌ አለም አቀፍ አየር ማረፊያ በሚደረገው የመንገደኞች የሙቀት ልየታ የኮሮና ቫይረስ ምልክቶች በማሳየቱ በለይቶ ማቆያ እንዲቆዩ በማድረግ በላብራቶሪ ምርመራ በኮሮና ቫይረስ መያዙ ተረጋግጧል።

🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫
በድጋሚ ማሳሰብ የምንፈልገው እጅ መታጠብ ብቻ ምንም ጥቅም የለውም፣በብዛት ቸል ያልነው ሰው በብዛት የተሰበሰበበት ቦታ መራቅ ነው፤እባካችሁ ቸል ማለታችን ዋጋ እንዳያስከፍለን።
#DOCTORSETHIOPIA 
#coronavirus tips",N/A
2020-03-20 17:45:25+00:00,-1001102021238,"አንዘናጋ!!ለመጠንቀቅ የቫይረሱ ተጠቂ ቁጥር  እስኪጨምር አንጠብቅ

እጃችን ከማፅዳት በተጨማሪ 
- መጨባበጥን ማስቀረት 
- የቫይረሱ ምልክቶች ከታዩ ራስን መለየት ቶሎ ማስክ ማረግ እና ወደ ጤና ተቋም መሄድ(8335 መደወል)
- ሰው በብዛት የሚሰበሰብበት ስፍራን መራቅ፤ 
- ሳል፣ሙቀት እና ማስነጠስ ካለባቸው ሰዎች ተገቢውን ርቀት(ሁለት ሜትር ወይም ሁለት እርምጃ)መጠበቅ።
#DOCTORSETHIOPIA 
#coronavirus tips",N/A
2020-03-20 05:00:45+00:00,-1001102021238,"ኮሮና በኢትዮጵያ : 9 ሰው ደርሷል
confirmed case in Ethiopia : 9",scraped_images\photo_2024-10-12_18-18-56.jpg
2020-03-18 08:20:26+00:00,-1001102021238,በነዚህ አድራሻዎች ሳኒታይዘር ማግኘት እንምትደችሉ እናሳውቃለን ።,scraped_images\photo_2024-10-12_18-18-57.jpg
2020-03-17 16:11:05+00:00,-1001102021238,"በኮቪድ 19 ላይ የተሰጠ መግለጫ
መጋቢት 8/2012 ዓ.ም

😭በኢትዮጵያ የኮረና ቫይረስ ያለበትን #ስድስተኛ ( 6)  ሰው ተገኝ ፤፤😭


የኢትዮጵያ የህብረተሰብ ጤና ኢንስቲትዩት በአዲስ አበባ ውስጥም ከሄስፒታሎች፤ ከሆቴሎች ግንኙነትን ዘርግቶ በጋራ እየሰራ መሆኑ ይታወቃል ፡ በመሆኑም በዛሬው ዕለት ከዱባይ ወደ ኢትዮጵያ የመጣች የ 59 ዓመት እንግሊዛዊ ዜግነት ያላት ዲፕሎማት ስትሆን በ መጋቢት 7/2012 ከሆቴል በተደረገ ጥቆማ ግለሰቧ በምትገኝበት እራሷን አግልላ እንድትቆይ በማድረግ በተደረገላት የላብቶሪ ምርመራ ናሙና ውጤት  የኮሮና ቫይረስ መያዟ ተረጋገግጧል፡፡ 
የኢትዮጵያ የህብረተሰብ ጤና ኢንስቲትዩት ከግለሰቧ ጋር ንክኪ የነበራቸውን ሰዎች  የመለየትና የክትትል  ስራ ተጠናክሮ ቀሏል፡፡ 
በአሁኑ ሰዓት ግለሰቧ በለይቶ የህክምና መስጫ ማዕከል የቅርብ የሕክምና ክትትል እየተደረገላት ትገኛለች ፡፡
የጤና ሚኒስቴር እና የኢትዮጰያ ህብረተሰብ ጤና ኢኒስቲትዩት  የበሽታውን ስርጭት ለመቆጣጠርና በቫይረሱ የተያዙ ሰዎችን በቶሎ ለይቶ እርምጃ ለመውሰድና የበሽታውን ስርጭት ለማስቆምና ጉዳቱን ለመቀነስ ከተለያዩ አካባቢዎች ጋር የሚቻለውን ሁሉ እያደረገ መሆኑን እናረጋግጣለን፡፡ ህብረተሰቡም ይህንን አውቆ በሁኔታዎች ሳይደናገጥ በተረጋጋ መንፈስ የበሽታውን ስርጭት በመግታት የሚቻለውን ሁሉ እንዲያደርግ በአክብሮት እንጠይቃለን፡፡   

ትኩረት መደረግ ያለባቸው ጉዳዮች

ሕብረተሰቡ ከዚህ በፊት ማንኛውንም በሽታ ለመከላከል ሲጠቀምባቸው የነበረውን የበሽታ መከላከያ መንገዶች ችላ ሳይል እና ሳይደናገጥ  አጠናክሮ እንዲቀጥል ጥሪያችንን እያስተላለፍን እነዚህንም መልዕክቶች ተግባራዊ በማድረግ የበሽታውን ስርጭት እንቀንስ፤ 
● ሳል ወይም ትኩሳት ካለው ግለሰብ ቢያንስ ሁለት የአዋቂ እርምጃ ርቀት ያህል መራቅ
● እጅዎን በአግባቡ ሳይታጠቡ አይንና አፍንጫዎን አይንኩ
● ከሰዎችጋር አይጨባበጡ፣
● እጅን በንጹህ ውሃና ሳሙና አዘውትረው ይታጠቡ፣
● ሰዎች ወደ በሚበዙባቸው ቦታዎች በተለይም የህመም ስሜት ካልዎት አይሂዱ፣
● በሚያነጥሱበት እና በሚያስሉበት ጊዜ አፍና አፍንጫዎን በሶፍት ወይም ክርንዎን አጥፈው በመጠቀም ወደ ሌሎች እንዳያስተላልፉ ይጠንቀቁ፣ የተጠቀሙበትን ሶፍትና ተመሳሳይ ነገሮች በቆሻሻ ክዳን ባላቸው ማጠራቀሚያ ያስወግዱ፣
● በስራ ቦታ፣በትራንስፖርት እና መኖሪያ ወይም የመኝታ ክፍል መስኮት በመክፈት በቂ አየር እንዲኖር ያድርጉ፣
● መረጃዎችን ከአስተማማኝ ምንጮች ብቻ በመቀበል፣ የተሳሳቱ መረጃዎች የሚያስከትሉትን መደናገር እና ፍርሀት  ይከላከሉ!
በሽታውን ሪፖርት ካደረጉ ሀገራት የሚመጡ ሰዎች ወይም ንክኪ ያላቸው ማንኛወም ግለሰብ አራሱን ለ 14 ቀን በመለየት በበሽታው አለመያዛቸውን ሲያረጋግጡ ወደ ህብረተሰቡ እንዲቀላቀሉ  እንመክራለን 
ለተጨማሪ መረጃ በነፃ የስልክ መስመር 8335 ወይም በ952 ወይም በመደበኛ የስልክ ቁጥር 0118276796 ወይም በኢሜል አድራሻችን ephieoc@gmail.com በመጠቀም ማግኘት ይቻላል፡፡

ዶ/ር ሊያ ታደሰ
የጤና ሚኒስትር",N/A
2020-03-16 09:00:24+00:00,-1001102021238,"በመላ ሃገሪቱ ትምህርት ቤቶች እንዲዘጉ፤  ስፖርታዊ እንቅስቃሴዎችና ትላልቅ ስብሰባዎች እንዳይካሄዱ ተወሰነ 

አዲስ አበባ ፣ መጋቢት 7 ፣ 2012 (ኤፍ ቢ ሲ) ከዛሬ ጀምሮ ትምህርት ቤቶች ስፖርታዊ እንቅስቃሴዎችና ትላልቅ ስብሰባዎች በመላ ሃገሪቱ ለ15 ቀናት እንደሚዘጉ ጠቅላይ ሚኒስትር ዐቢይ አሕመድ ገለፁ።

ጠቅላይ ሚኒስትሩ ዛሬ በፅህፈት ቤታቸው በሰጡት መግለጫ በዩኒቨርሲቲዎች ተማሪዎች ባሉበት ሆነው አስፈላጊው ክትትል ይደረግላቸዋል ብለዋል።

አስፈላጊ ከሆነም አነስተኛ ስብሰባዎች በጤና ሚኒስቴር እውቅና እና ክትትል ሊደገፉ እንደሚገባም ገልጸዋል።
ግብአትን በተመለከተ ሳሙና አልኮልን ጨምሮ ሌሎች የንፅህና መጠበቂያዎች በስፋት እንደሚሰራጩም አስታውቀዋል።

እነዚህን የንፅህና መጠበቂያዎች ሰዎች በቀላሉ እንዲያገኟቸው በተለያዩ አካባቢዎች እንዲቀመጡ ይደረጋልም ነው ያሉት።

በቫይረሱ የተያዙ ሰዎች አሁን ላይ 5 መድረሳቸውን ጠቅሰው አምስተኛው ግለሰብ ከዱባይ የመጣ መሆኑንም ጠቅሰዋል።

ትራንስፖርትን በተመለከተም በህዝብ ትራንስፖርት ላይ ያለውን መጨናነቅ ለመቀነስ የመንግስት ተሽከርካሪዎች ድጋፍ እንዲያደርጉ በርካታ ተሽከርካሪ ያላቸው የግል ኩባንያዎች ትብብር እንዲያደርጉም ጠይቀዋል።

የሃይማኖት ተቋማትን በተመለከተም ምዕመናን የሚሰበሰቡባቸውን ሁኔታዎች በጥንቃቄ ቢመለከቱ የሚል ምክር ሃሳብ አቅርበዋል",scraped_images\photo_2024-10-12_18-18-58.jpg
2020-03-16 07:48:49+00:00,-1001102021238,"#fakenews alert
ሌላኛው በ ማህበራዊ ድህረገፅ እየተዘዋወሩ የሚገኙ ሀሰተኛ መረጃዎች መካከል
""ቫይረሱ ጉሮሮ ላይ ስለሚቆይ በሞቀውሀ:ጨውእና ኮምጣጤ ከተግሞጠሞጠ ቫይረሱን ያጠፋል""የሚል ነዉ
    ይህ በፍፁም ሀሰት ነው፣ቫይረሱ ሰውነት ውስጥ ከገባ በኋላ የሚባዛው ሴሎች ውስጥ ነው፤ስለዚህ ቫይረሱን ሊገል የሚችለው የሰውነታችን የበሽታ መከላከል አቅም ብቻ ነው።እንደዚህ አይነት የሀሰት ምክሮች ጉሮሮን ለሌላ የከፋ ችግር ከማጋለጥ ውጪ ምንም ጥቅም የላቸውም።
#DOCTORSETHIOPIA 
#coronavirus tips",N/A
2020-03-15 15:44:46+00:00,-1001102021238,N/A,scraped_images\photo_2024-10-12_18-19-00.jpg
2020-03-15 15:44:46+00:00,-1001102021238,N/A,scraped_images\photo_2024-10-12_18-19-03.jpg
2020-03-15 12:04:58+00:00,-1001102021238,N/A,N/A
